2020-07-06 16:14:39.004111,2020/07/06T23:14:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.77,0.00,37896,0,721,0.00,0.12,0.70,0.00,0.12,0.70,1,1,108.91,30.73,6.64,1.42,0.97,0.52,0.06,0.41,0.66,0.06,0.41,0.66,2,2,177.04,51.18,6.45,0.54,0.42,0.42,nan
2020-07-06 16:16:39.003749,2020/07/06T23:16:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.85,0.00,37896,0,841,0.03,0.24,0.24,0.03,0.24,0.24,1,1,146.73,42.07,6.66,0.51,0.00,0.00,0.07,0.17,0.17,0.07,0.17,0.17,1,1,166.83,47.81,7.22,0.43,0.00,0.00,nan
2020-07-06 16:18:39.003543,2020/07/06T23:18:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.71,0.00,37896,0,961,0.11,0.38,0.38,0.11,0.38,0.38,2,2,158.96,45.54,6.83,0.79,0.00,0.00,0.03,0.28,0.28,0.03,0.28,0.28,1,1,161.29,45.06,6.24,0.00,0.00,0.00,nan
2020-07-06 16:20:39.004014,2020/07/06T23:20:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.69,0.00,37896,0,1081,0.00,0.45,0.58,0.00,0.45,0.58,2,2,153.83,42.62,8.06,0.78,0.00,0.00,0.11,0.12,0.12,0.11,0.12,0.12,1,1,147.82,42.30,6.48,0.00,0.00,0.00,nan
2020-07-06 16:22:39.002763,2020/07/06T23:22:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.74,0.00,37896,0,1201,0.00,0.42,0.64,0.00,0.42,0.64,2,2,130.45,39.33,8.89,2.33,0.36,0.00,0.00,0.18,0.18,0.00,0.18,0.18,1,1,160.82,46.11,7.04,0.37,0.00,0.00,nan
2020-07-06 16:24:39.002370,2020/07/06T23:24:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.72,0.00,37864,0,1321,0.09,0.54,0.60,0.09,0.54,0.60,2,2,154.81,46.10,6.85,0.91,0.12,0.00,0.01,0.56,0.56,0.01,0.56,0.56,2,2,155.32,45.27,10.73,0.76,0.00,0.00,nan
2020-07-06 16:26:38.998279,2020/07/06T23:26:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.61,0.00,37864,0,1441,0.00,0.16,0.16,0.00,0.16,0.16,1,1,137.61,38.69,7.84,0.46,0.00,0.00,0.07,0.22,0.22,0.07,0.22,0.22,1,1,142.30,37.58,5.88,0.21,0.00,0.00,nan
2020-07-06 16:28:38.998206,2020/07/06T23:28:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.64,0.00,37864,0,1561,0.00,0.76,0.76,0.00,0.76,0.76,3,3,165.30,47.31,13.57,1.30,0.00,0.00,0.12,0.74,1.03,0.12,0.74,1.03,3,3,168.91,47.73,10.70,1.21,0.45,0.45,nan
2020-07-06 16:30:38.991376,2020/07/06T23:30:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.60,0.00,37864,0,1681,0.00,0.00,0.00,0.00,0.00,0.00,0,0,97.18,27.76,2.88,0.00,0.00,0.00,0.03,0.07,0.07,0.03,0.07,0.07,0,0,132.18,37.88,6.56,0.00,0.00,0.00,nan
2020-07-06 16:32:38.988469,2020/07/06T23:32:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.61,0.00,37864,0,1801,0.00,0.19,0.19,0.00,0.19,0.19,1,1,126.66,35.47,6.72,0.00,0.00,0.00,0.00,0.31,0.41,0.00,0.31,0.41,1,1,144.77,41.11,5.80,1.51,0.11,0.11,nan
2020-07-06 16:34:38.987215,2020/07/06T23:34:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,51,1009.67,0.00,37864,0,1921,0.11,0.60,0.60,0.11,0.60,0.60,3,3,156.99,47.00,9.40,0.00,0.00,0.00,0.00,0.38,0.56,0.00,0.38,0.56,2,2,162.35,46.59,5.76,1.03,0.35,0.35,nan
2020-07-06 16:36:38.983479,2020/07/06T23:36:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.63,0.00,37864,0,2041,0.00,0.51,0.51,0.00,0.51,0.51,2,2,133.54,39.60,6.99,0.71,0.00,0.00,0.01,1.01,1.39,0.01,1.01,1.39,4,4,158.60,46.75,12.81,3.46,0.51,0.51,nan
2020-07-06 16:38:38.985724,2020/07/06T23:38:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.63,0.00,37864,0,2161,0.03,0.21,0.21,0.03,0.21,0.21,1,1,154.25,44.15,8.49,0.00,0.00,0.00,0.21,0.54,0.54,0.21,0.54,0.54,2,2,175.27,51.01,7.92,0.14,0.00,0.00,nan
2020-07-06 16:40:38.984271,2020/07/06T23:40:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.62,0.00,37864,0,2281,0.00,0.19,0.19,0.00,0.19,0.19,1,1,155.21,46.69,5.28,0.38,0.00,0.00,0.00,0.38,0.38,0.00,0.38,0.38,2,2,128.92,39.03,7.50,0.42,0.00,0.00,nan
2020-07-06 16:42:38.979628,2020/07/06T23:42:19z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.56,0.00,37864,0,2401,0.00,0.21,0.51,0.00,0.21,0.51,1,1,133.07,38.51,8.09,0.89,0.40,0.40,0.00,0.47,0.47,0.00,0.47,0.47,2,2,163.94,48.06,8.76,0.62,0.00,0.00,nan
2020-07-06 16:44:40.992945,2020/07/06T23:44:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.57,0.00,37992,0,121,0.06,0.76,0.76,0.06,0.76,0.76,3,3,149.88,45.88,6.84,1.24,0.00,0.00,0.00,0.15,0.64,0.00,0.15,0.64,1,1,146.04,39.79,4.47,0.85,0.55,0.55,nan
2020-07-06 16:46:40.991230,2020/07/06T23:46:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.50,0.00,37864,0,241,0.09,0.79,1.04,0.09,0.79,1.04,3,3,185.96,56.51,7.76,1.73,0.51,0.00,0.20,0.84,0.84,0.20,0.84,0.84,4,4,183.64,55.04,10.20,1.06,0.00,0.00,nan
2020-07-06 16:48:40.991018,2020/07/06T23:48:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.37,0.00,37864,0,361,0.06,0.36,0.56,0.06,0.36,0.56,1,1,156.69,46.36,10.33,1.31,0.40,0.40,0.00,0.69,0.69,0.00,0.69,0.69,3,3,155.83,45.60,8.97,1.06,0.00,0.00,nan
2020-07-06 16:50:40.987965,2020/07/06T23:50:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.36,0.00,37864,0,481,0.00,0.10,0.33,0.00,0.10,0.33,0,0,111.00,31.29,5.67,0.97,0.46,0.00,0.06,0.81,0.81,0.06,0.81,0.81,3,3,150.18,45.24,7.91,1.74,0.00,0.00,nan
2020-07-06 16:52:40.987907,2020/07/06T23:52:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.29,0.00,37864,0,601,0.00,0.19,0.19,0.00,0.19,0.19,1,1,162.35,47.84,6.74,0.00,0.00,0.00,0.00,0.45,0.80,0.00,0.45,0.80,2,2,154.87,46.12,10.03,1.80,0.49,0.49,nan
2020-07-06 16:54:40.987034,2020/07/06T23:54:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,51,1009.35,0.00,37864,0,721,0.00,0.00,0.00,0.00,0.00,0.00,0,0,126.58,36.90,3.66,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,0.13,1,1,112.06,34.03,7.06,0.82,0.00,0.00,nan
2020-07-06 16:56:40.991695,2020/07/06T23:56:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,51,1009.30,0.00,37864,0,841,0.00,0.00,0.00,0.00,0.00,0.00,0,0,143.53,39.83,3.74,0.00,0.00,0.00,0.22,0.56,0.56,0.22,0.56,0.56,2,2,181.06,53.62,10.28,0.06,0.00,0.00,nan
2020-07-06 16:58:40.987577,2020/07/06T23:58:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.28,0.00,37864,0,961,0.00,0.49,0.63,0.00,0.49,0.63,2,2,177.77,54.37,9.90,1.29,0.00,0.00,0.00,0.66,0.87,0.00,0.66,0.87,3,3,134.15,41.43,10.82,0.66,0.24,0.00,nan
2020-07-06 17:00:52.110241,2020/07/07T00:00:33z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.23,0.00,37864,0,1092,0.00,0.10,0.10,0.00,0.10,0.10,0,0,149.07,43.43,3.62,0.00,0.00,0.00,0.00,0.14,0.45,0.00,0.14,0.45,1,1,144.36,40.79,6.97,1.15,0.61,0.00,nan
2020-07-06 17:02:41.008495,2020/07/07T00:02:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.31,0.00,37376,0,1201,0.00,0.51,0.74,0.00,0.51,0.74,2,2,160.99,48.09,8.07,1.15,0.35,0.35,0.00,0.46,0.64,0.00,0.46,0.64,2,2,148.71,44.54,9.63,0.89,0.37,0.37,nan
2020-07-06 17:04:41.016640,2020/07/07T00:04:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.29,0.00,37216,0,1321,0.00,0.65,0.96,0.00,0.65,0.96,3,3,166.19,51.04,10.74,0.91,0.41,0.41,0.17,0.59,0.59,0.17,0.59,0.59,2,2,177.63,51.24,11.92,0.85,0.00,0.00,nan
2020-07-06 17:06:41.018979,2020/07/07T00:06:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.28,0.00,37056,0,1441,0.00,0.43,0.78,0.00,0.43,0.78,2,2,154.35,43.78,8.83,0.43,0.43,0.43,0.00,0.03,0.03,0.00,0.03,0.03,0,0,126.00,37.94,7.09,0.44,0.00,0.00,nan
2020-07-06 17:08:41.029253,2020/07/07T00:08:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.24,0.00,37216,0,1561,0.00,0.13,0.13,0.00,0.13,0.13,1,1,128.14,36.67,7.33,0.00,0.00,0.00,0.09,0.44,1.19,0.09,0.44,1.19,2,2,158.03,47.88,8.97,1.74,1.26,0.91,nan
2020-07-06 17:10:41.036486,2020/07/07T00:10:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,52,1009.23,0.00,37296,0,1681,0.00,0.46,0.55,0.00,0.46,0.55,2,2,137.33,38.84,8.36,1.37,0.00,0.00,0.01,0.66,0.66,0.01,0.66,0.66,3,3,168.00,47.66,9.38,1.27,0.00,0.00,nan
2020-07-06 17:12:41.031941,2020/07/07T00:12:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,51,1009.19,0.00,37216,0,1801,0.09,0.28,0.28,0.09,0.28,0.28,1,1,144.85,43.91,4.70,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,0.50,2,2,131.23,40.51,5.77,0.89,0.00,0.00,nan
2020-07-06 17:14:41.033634,2020/07/07T00:14:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,51,1009.14,0.00,37376,0,1921,0.27,0.53,0.53,0.27,0.53,0.53,2,2,150.39,45.41,4.43,0.51,0.00,0.00,0.00,0.05,0.05,0.00,0.05,0.05,0,0,135.73,39.64,4.76,0.00,0.00,0.00,nan
2020-07-06 17:16:41.036302,2020/07/07T00:16:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,51,1009.16,0.00,36896,0,2041,0.21,0.82,0.82,0.21,0.82,0.82,3,3,199.23,62.17,10.62,0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.22,0.22,1,1,139.38,41.66,5.45,0.00,0.00,0.00,nan
2020-07-06 17:18:41.038338,2020/07/07T00:18:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,51,1009.17,0.00,37056,0,2161,0.00,0.54,0.54,0.00,0.54,0.54,2,2,159.61,47.80,7.03,0.52,0.00,0.00,0.04,0.49,0.77,0.04,0.49,0.77,2,2,155.14,45.49,8.03,0.77,0.40,0.40,nan
2020-07-06 17:20:41.039580,2020/07/07T00:20:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,51,1009.19,0.00,37056,0,2281,0.00,0.03,0.03,0.00,0.03,0.03,0,0,104.60,32.45,4.93,0.36,0.00,0.00,0.00,0.17,0.17,0.00,0.17,0.17,1,1,130.73,37.80,5.13,0.06,0.00,0.00,nan
2020-07-06 17:22:41.040628,2020/07/07T00:22:21z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,51,1009.20,0.00,36976,0,2401,0.00,0.42,0.42,0.00,0.42,0.42,2,2,168.13,51.39,4.17,0.43,0.00,0.00,0.00,0.30,0.30,0.00,0.30,0.30,1,1,135.39,37.07,5.54,1.65,0.00,0.00,nan
2020-07-06 17:24:42.385984,2020/07/07T00:24:23z,84:f3:eb:7b:c9:a3,4.02,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,32,51,1009.22,0.00,37984,0,120,0.20,0.25,0.45,0.20,0.25,0.45,1,1,127.94,36.90,3.88,0.39,0.00,0.00,0.00,0.24,0.82,0.00,0.24,0.82,1,1,138.12,38.08,8.45,1.35,0.61,0.61,nan
